pH,seed,time,n_stacks,platelets_in_stacks,largest_stack
10,11234,0.089999,0,0,0
10,11234,0.091999,0,0,0
10,11234,0.093999,0,0,0
10,11234,0.095999,0,0,0
10,11234,0.097999,0,0,0
10,11234,0.099999,0,0,0
10,11234,0.101999,0,0,0
10,11234,0.103999,0,0,0
10,11234,0.105999,0,0,0
10,11234,0.107999,0,0,0
10,11234,0.109999,0,0,0
10,11234,0.111999,0,0,0
10,11234,0.113999,0,0,0
10,11234,0.115999,0,0,0
10,11234,0.117999,0,0,0
10,11234,0.119999,0,0,0
10,11234,0.121999,0,0,0
10,11234,0.123999,0,0,0
10,11234,0.125999,0,0,0
10,11234,0.127999,0,0,0
10,11234,0.129999,0,0,0
10,11234,0.131999,0,0,0
10,11234,0.133999,0,0,0
10,11234,0.135999,0,0,0
10,11234,0.137999,0,0,0
10,11234,0.139999,0,0,0
10,11234,0.141999,0,0,0
10,11234,0.143999,0,0,0
10,11234,0.145999,0,0,0
10,11234,0.147999,0,0,0
10,11234,0.149999,0,0,0
10,11234,0.151999,0,0,0
10,11234,0.153999,0,0,0
10,11234,0.155999,0,0,0
10,11234,0.157999,0,0,0
10,11234,0.159999,0,0,0
10,11234,0.161999,0,0,0
10,11234,0.163999,0,0,0
10,11234,0.165999,0,0,0
10,11234,0.167999,0,0,0
10,11234,0.169999,0,0,0
10,11234,0.171999,0,0,0
10,11234,0.173999,0,0,0
10,11234,0.175999,0,0,0
10,11234,0.177999,0,0,0
10,11234,0.179999,0,0,0
10,11234,0.181999,0,0,0
10,11234,0.183999,0,0,0
10,11234,0.185999,0,0,0
10,11234,0.187999,0,0,0
10,11234,0.189999,0,0,0
10,11234,0.191999,0,0,0
10,11234,0.193999,0,0,0
10,11234,0.195999,0,0,0
10,11234,0.197999,0,0,0
10,11234,0.199999,0,0,0
10,11234,0.201999,0,0,0
10,11234,0.203999,0,0,0
10,11234,0.205999,0,0,0
10,11234,0.207999,0,0,0
10,11234,0.209999,0,0,0
10,11234,0.211999,0,0,0
10,11234,0.213999,0,0,0
10,11234,0.215999,0,0,0
10,11234,0.217999,0,0,0
10,11234,0.219999,0,0,0
10,11234,0.221999,0,0,0
10,11234,0.223999,0,0,0
10,11234,0.225999,0,0,0
10,11234,0.227999,0,0,0
10,11234,0.229999,0,0,0
10,11234,0.231999,0,0,0
10,11234,0.233999,0,0,0
10,11234,0.235999,0,0,0
10,11234,0.237999,0,0,0
10,11234,0.239999,0,0,0
10,11234,0.241999,0,0,0
10,11234,0.243999,0,0,0
10,11234,0.245999,0,0,0
10,11234,0.247999,0,0,0
10,11234,0.249999,0,0,0
10,11234,0.251999,0,0,0
10,11234,0.253999,1,2,2
10,11234,0.255999,1,2,2
10,11234,0.257999,1,2,2
10,11234,0.259999,1,2,2
10,11234,0.261999,1,2,2
10,11234,0.263999,1,2,2
10,11234,0.265999,1,2,2
10,11234,0.267999,0,0,0
10,11234,0.269999,0,0,0
10,11234,0.271999,0,0,0
10,11234,0.273999,0,0,0
10,11234,0.275999,0,0,0
10,11234,0.277999,0,0,0
10,11234,0.279999,0,0,0
10,11234,0.281999,0,0,0
10,11234,0.283999,0,0,0
10,11234,0.285999,0,0,0
10,11234,0.287999,0,0,0
10,11234,0.289999,0,0,0
10,11234,0.291999,1,2,2
10,11234,0.293999,1,2,2
10,11234,0.295999,1,2,2
10,11234,0.297999,1,2,2
10,11234,0.299999,1,2,2
10,11234,0.301999,1,2,2
10,11234,0.303999,1,2,2
10,11234,0.305999,1,2,2
10,11234,0.307999,1,2,2
10,11234,0.309999,1,2,2
10,11234,0.311999,1,2,2
10,11234,0.313999,1,2,2
10,11234,0.315999,1,2,2
10,11234,0.317999,1,2,2
10,11234,0.319999,1,2,2
10,11234,0.321999,0,0,0
10,11234,0.323999,0,0,0
10,11234,0.325999,0,0,0
10,11234,0.327999,0,0,0
10,11234,0.329999,0,0,0
10,11234,0.331999,0,0,0
10,11234,0.333999,0,0,0
10,11234,0.335999,0,0,0
10,11234,0.337999,0,0,0
10,11234,0.339999,0,0,0
10,11234,0.341999,0,0,0
10,11234,0.343999,0,0,0
10,11234,0.345999,0,0,0
10,11234,0.347999,0,0,0
10,11234,0.349999,0,0,0
10,11234,0.351999,0,0,0
10,11234,0.353999,0,0,0
10,11234,0.355999,0,0,0
10,11234,0.357999,0,0,0
10,11234,0.359999,0,0,0
10,11234,0.361999,0,0,0
10,11234,0.363999,0,0,0
10,11234,0.365999,0,0,0
10,11234,0.367999,0,0,0
10,11234,0.369999,0,0,0
10,11234,0.371999,0,0,0
10,11234,0.373999,0,0,0
10,11234,0.375999,0,0,0
10,11234,0.377999,0,0,0
10,11234,0.379999,0,0,0
10,11234,0.381999,0,0,0
10,11234,0.383999,0,0,0
10,11234,0.385999,0,0,0
10,11234,0.387999,0,0,0
10,11234,0.389999,0,0,0
10,11234,0.391999,0,0,0
10,11234,0.393999,1,2,2
10,11234,0.395999,1,2,2
10,11234,0.397999,1,2,2
10,11234,0.399999,1,2,2
10,11234,0.401999,1,2,2
10,11234,0.403999,1,2,2
10,11234,0.405999,1,2,2
10,11234,0.407999,1,2,2
10,11234,0.409999,1,2,2
10,11234,0.411999,1,2,2
10,11234,0.413999,1,2,2
10,11234,0.415999,1,2,2
10,11234,0.417999,1,2,2
10,11234,0.419999,1,2,2
10,11234,0.421999,1,2,2
10,11234,0.423999,1,2,2
10,11234,0.425999,1,2,2
10,11234,0.427999,1,2,2
10,11234,0.429999,1,2,2
10,11234,0.431999,1,2,2
10,11234,0.433999,1,2,2
10,11234,0.435999,1,2,2
10,11234,0.437999,1,2,2
10,11234,0.439999,1,2,2
10,11234,0.441999,1,2,2
10,11234,0.443999,1,2,2
10,11234,0.445999,1,2,2
10,11234,0.447999,1,2,2
10,11234,0.449999,1,2,2
10,11234,0.451999,1,2,2
10,11234,0.453999,1,2,2
10,11234,0.455999,1,2,2
10,11234,0.457999,1,2,2
10,11234,0.459999,1,2,2
10,11234,0.461999,1,2,2
10,11234,0.463999,1,2,2
10,11234,0.465999,1,2,2
10,11234,0.467999,1,2,2
10,11234,0.469999,1,2,2
10,11234,0.471999,1,2,2
10,11234,0.473999,1,2,2
10,11234,0.475999,1,2,2
10,11234,0.477999,1,2,2
10,11234,0.479999,1,2,2
10,11234,0.481999,1,2,2
10,11234,0.483999,1,2,2
10,11234,0.485999,1,2,2
10,11234,0.487999,1,2,2
10,11234,0.489999,1,2,2
10,11234,0.491999,1,2,2
10,11234,0.493999,1,2,2
10,11234,0.495999,1,2,2
10,11234,0.497999,1,2,2
10,11234,0.499999,1,2,2
10,11234,0.501999,1,2,2
10,11234,0.503999,1,2,2
10,11234,0.505999,1,2,2
10,11234,0.507999,1,2,2
10,11234,0.509999,1,2,2
10,11234,0.511999,1,2,2
10,11234,0.513999,1,2,2
10,11234,0.515999,1,2,2
10,11234,0.517999,1,2,2
10,11234,0.519999,1,2,2
10,11234,0.521999,1,2,2
10,11234,0.523999,1,2,2
10,11234,0.525999,1,2,2
10,11234,0.527999,1,2,2
10,11234,0.529999,1,2,2
10,11234,0.531999,1,2,2
10,11234,0.533999,1,2,2
10,11234,0.535999,1,2,2
10,11234,0.537999,1,2,2
10,11234,0.539999,1,2,2
10,11234,0.541999,1,2,2
10,11234,0.543999,1,2,2
10,11234,0.545999,1,2,2
10,11234,0.547999,1,2,2
10,11234,0.549999,1,2,2
10,11234,0.551999,1,2,2
10,11234,0.553999,1,2,2
10,11234,0.555999,1,2,2
10,11234,0.557999,1,2,2
10,11234,0.559999,1,2,2
10,11234,0.561999,1,2,2
10,11234,0.563999,1,2,2
10,11234,0.565999,1,2,2
10,11234,0.567999,1,2,2
10,11234,0.569999,1,2,2
10,11234,0.571999,1,2,2
10,11234,0.573999,1,2,2
10,11234,0.575999,1,2,2
10,11234,0.577999,1,2,2
10,11234,0.579999,1,2,2
10,11234,0.581999,1,2,2
10,11234,0.583999,1,2,2
10,11234,0.585999,1,2,2
10,11234,0.587999,1,2,2
10,11234,0.589999,1,2,2
10,11234,0.591999,1,2,2
10,11234,0.593999,1,2,2
10,11234,0.595999,1,2,2
10,11234,0.597999,1,2,2
10,11234,0.599999,1,2,2
10,11234,0.601999,1,2,2
10,11234,0.603999,1,2,2
10,11234,0.605999,1,2,2
10,11234,0.607999,1,2,2
10,11234,0.609999,1,2,2
10,11234,0.611999,1,2,2
10,11234,0.613999,1,2,2
10,11234,0.615999,1,2,2
10,11234,0.617999,1,2,2
10,11234,0.619999,1,2,2
10,11234,0.621999,1,2,2
10,11234,0.623999,1,2,2
10,11234,0.625999,1,2,2
10,11234,0.627999,1,2,2
10,11234,0.629999,1,2,2
10,11234,0.631999,1,2,2
10,11234,0.633999,1,2,2
10,11234,0.635999,1,2,2
10,11234,0.637999,1,2,2
10,11234,0.639999,1,2,2
10,11234,0.641999,1,2,2
10,11234,0.643999,1,2,2
10,11234,0.645999,1,2,2
10,11234,0.647999,1,2,2
10,11234,0.649999,1,2,2
10,11234,0.651999,1,2,2
10,11234,0.653999,1,2,2
10,11234,0.655999,1,2,2
10,11234,0.657999,1,2,2
10,11234,0.659999,1,2,2
10,11234,0.661999,1,2,2
10,11234,0.663999,1,2,2
10,11234,0.665999,1,2,2
10,11234,0.667999,1,2,2
10,11234,0.669999,1,2,2
10,11234,0.671999,1,2,2
10,11234,0.673999,1,2,2
10,11234,0.675999,1,2,2
10,11234,0.677999,1,2,2
10,11234,0.679999,1,2,2
10,11234,0.681999,1,2,2
10,11234,0.683999,1,2,2
10,11234,0.685999,1,2,2
10,11234,0.687999,1,2,2
10,11234,0.689999,1,2,2
10,11234,0.691999,1,2,2
10,11234,0.693999,1,2,2
10,11234,0.695999,1,2,2
10,11234,0.697999,1,2,2
10,11234,0.699999,1,2,2
10,11234,0.701999,1,2,2
10,11234,0.703999,1,2,2
10,11234,0.705999,1,2,2
10,11234,0.707999,1,2,2
10,11234,0.709999,1,2,2
10,11234,0.711999,1,2,2
10,11234,0.713999,1,2,2
10,11234,0.715999,1,2,2
10,11234,0.717999,1,2,2
10,11234,0.719999,1,2,2
10,11234,0.721999,1,2,2
10,11234,0.723999,1,2,2
10,11234,0.725999,1,2,2
10,11234,0.727999,1,2,2
10,11234,0.729999,1,2,2
10,11234,0.731999,1,2,2
10,11234,0.733999,1,2,2
10,11234,0.735999,1,2,2
10,11234,0.737999,1,2,2
10,11234,0.739999,1,2,2
10,11234,0.741999,1,2,2
10,11234,0.743999,1,2,2
10,11234,0.745999,1,2,2
10,11234,0.747999,1,2,2
10,11234,0.749999,1,2,2
10,11234,0.751999,1,2,2
10,11234,0.753999,1,2,2
10,11234,0.755999,1,2,2
10,11234,0.757999,1,2,2
10,11234,0.759999,1,2,2
10,11234,0.761999,1,2,2
10,11234,0.763999,1,2,2
10,11234,0.765999,1,2,2
10,11234,0.767999,1,2,2
10,11234,0.769999,1,2,2
10,11234,0.771999,1,2,2
10,11234,0.773999,1,2,2
10,11234,0.775999,1,2,2
10,11234,0.777999,1,2,2
10,11234,0.779999,1,2,2
10,11234,0.781999,1,2,2
10,11234,0.783999,1,2,2
10,11234,0.785999,1,2,2
10,11234,0.787999,1,2,2
10,11234,0.789999,1,2,2
10,11234,0.791999,1,2,2
10,11234,0.793999,1,2,2
10,11234,0.795999,1,2,2
10,11234,0.797999,1,2,2
10,11234,0.799999,1,2,2
10,11234,0.801999,1,2,2
10,11234,0.803999,1,2,2
10,11234,0.805999,1,2,2
10,11234,0.807999,1,2,2
10,11234,0.809999,1,2,2
10,11234,0.811999,1,2,2
10,11234,0.813999,1,2,2
10,11234,0.815999,1,2,2
10,11234,0.817999,1,2,2
10,11234,0.819999,1,2,2
10,11234,0.821999,1,2,2
10,11234,0.823999,1,2,2
10,11234,0.825999,1,2,2
10,11234,0.827999,1,2,2
10,11234,0.829999,1,2,2
10,11234,0.831999,1,2,2
10,11234,0.833999,1,2,2
10,11234,0.835999,1,2,2
10,11234,0.837999,1,2,2
10,11234,0.839999,1,2,2
10,11234,0.841999,1,2,2
10,11234,0.843999,1,2,2
10,11234,0.845999,1,2,2
10,11234,0.847999,1,2,2
10,11234,0.849999,1,2,2
10,11234,0.851999,1,2,2
10,11234,0.853999,1,2,2
10,11234,0.855999,1,2,2
10,11234,0.857999,1,2,2
10,11234,0.859999,1,2,2
10,11234,0.861999,1,2,2
10,11234,0.863999,1,2,2
10,11234,0.865999,1,2,2
10,11234,0.867999,1,2,2
10,11234,0.869999,1,2,2
10,11234,0.871999,1,2,2
10,11234,0.873999,1,2,2
10,11234,0.875999,1,2,2
10,11234,0.877999,1,2,2
10,11234,0.879999,1,2,2
10,11234,0.881999,1,2,2
10,11234,0.883999,1,2,2
10,11234,0.885999,1,2,2
10,11234,0.887999,1,2,2
10,11234,0.889999,1,2,2
10,11234,0.891999,1,2,2
10,11234,0.893999,1,2,2
10,11234,0.895999,1,2,2
10,11234,0.897999,1,2,2
10,11234,0.899999,1,2,2
10,11234,0.901999,1,2,2
10,11234,0.903999,1,2,2
10,11234,0.905999,1,2,2
10,11234,0.907999,1,2,2
10,11234,0.909999,1,2,2
10,11234,0.911999,1,2,2
10,11234,0.913999,1,2,2
10,11234,0.915999,1,2,2
10,11234,0.917999,1,2,2
10,11234,0.919999,1,2,2
10,11234,0.921999,1,2,2
10,11234,0.923999,1,2,2
10,11234,0.925999,1,2,2
10,11234,0.927999,1,2,2
10,11234,0.929999,1,2,2
10,11234,0.931999,1,2,2
10,11234,0.933999,1,2,2
10,11234,0.935999,1,2,2
10,11234,0.937999,1,2,2
10,11234,0.939999,1,2,2
10,11234,0.941999,1,2,2
10,11234,0.943999,1,2,2
10,11234,0.945999,1,2,2
10,11234,0.947999,1,2,2
10,11234,0.949999,1,2,2
10,11234,0.951999,1,2,2
10,11234,0.953999,1,2,2
10,11234,0.955999,1,2,2
10,11234,0.957999,1,2,2
10,11234,0.959999,1,2,2
10,11234,0.961999,1,2,2
10,11234,0.963999,1,2,2
10,11234,0.965999,1,2,2
10,11234,0.967999,1,2,2
10,11234,0.969999,1,2,2
10,11234,0.971999,1,2,2
10,11234,0.973999,1,2,2
10,11234,0.975999,1,2,2
10,11234,0.977999,1,2,2
10,11234,0.979999,1,2,2
10,11234,0.981999,1,2,2
10,11234,0.983999,1,2,2
10,11234,0.985999,1,2,2
10,11234,0.987999,1,2,2
10,11234,0.989999,1,2,2
10,11234,0.991999,1,2,2
10,11234,0.993999,1,2,2
10,11234,0.995999,1,2,2
10,11234,0.997999,1,2,2
10,11234,0.999999,1,2,2
10,101098,0.0,2,4,2
10,101098,0.001999,0,0,0
10,101098,0.003999,0,0,0
10,101098,0.005999,0,0,0
10,101098,0.007999,0,0,0
10,101098,0.009999,0,0,0
10,101098,0.011999,0,0,0
10,101098,0.013999,0,0,0
10,101098,0.015999,0,0,0
10,101098,0.017999,0,0,0
10,101098,0.019999,0,0,0
10,101098,0.021999,0,0,0
10,101098,0.023999,0,0,0
10,101098,0.025999,0,0,0
10,101098,0.027999,1,2,2
10,101098,0.029999,1,2,2
10,101098,0.031999,0,0,0
10,101098,0.033999,0,0,0
10,101098,0.035999,0,0,0
10,101098,0.037999,0,0,0
10,101098,0.039999,0,0,0
10,101098,0.041999,0,0,0
10,101098,0.043999,0,0,0
10,101098,0.045999,0,0,0
10,101098,0.047999,0,0,0
10,101098,0.049999,0,0,0
10,101098,0.051999,0,0,0
10,101098,0.053999,0,0,0
10,101098,0.055999,1,2,2
10,101098,0.057999,0,0,0
10,101098,0.059999,0,0,0
10,101098,0.061999,0,0,0
10,101098,0.063999,0,0,0
10,101098,0.065999,0,0,0
10,101098,0.067999,0,0,0
10,101098,0.069999,0,0,0
10,101098,0.071999,0,0,0
10,101098,0.073999,0,0,0
10,101098,0.075999,0,0,0
10,101098,0.077999,0,0,0
10,101098,0.079999,0,0,0
10,101098,0.081999,0,0,0
10,101098,0.083999,0,0,0
10,101098,0.085999,0,0,0
10,101098,0.087999,0,0,0
10,101098,0.089999,0,0,0
10,101098,0.091999,0,0,0
10,101098,0.093999,0,0,0
10,101098,0.095999,0,0,0
10,101098,0.097999,0,0,0
10,101098,0.099999,0,0,0
10,101098,0.101999,0,0,0
10,101098,0.103999,0,0,0
10,101098,0.105999,0,0,0
10,101098,0.107999,0,0,0
10,101098,0.109999,0,0,0
10,101098,0.111999,0,0,0
10,101098,0.113999,0,0,0
10,101098,0.115999,0,0,0
10,101098,0.117999,0,0,0
10,101098,0.119999,0,0,0
10,101098,0.121999,0,0,0
10,101098,0.123999,0,0,0
10,101098,0.125999,0,0,0
10,101098,0.127999,0,0,0
10,101098,0.129999,0,0,0
10,101098,0.131999,0,0,0
10,101098,0.133999,0,0,0
10,101098,0.135999,0,0,0
10,101098,0.137999,0,0,0
10,101098,0.139999,0,0,0
10,101098,0.141999,0,0,0
10,101098,0.143999,0,0,0
10,101098,0.145999,0,0,0
10,101098,0.147999,0,0,0
10,101098,0.149999,0,0,0
10,101098,0.151999,0,0,0
10,101098,0.153999,0,0,0
10,101098,0.155999,0,0,0
10,101098,0.157999,0,0,0
10,101098,0.159999,0,0,0
10,101098,0.161999,0,0,0
10,101098,0.163999,0,0,0
10,101098,0.165999,0,0,0
10,101098,0.167999,0,0,0
10,101098,0.169999,0,0,0
10,101098,0.171999,0,0,0
10,101098,0.173999,0,0,0
10,101098,0.175999,0,0,0
10,101098,0.177999,0,0,0
10,101098,0.179999,0,0,0
10,101098,0.181999,0,0,0
10,101098,0.183999,0,0,0
10,101098,0.185999,0,0,0
10,101098,0.187999,0,0,0
10,101098,0.189999,0,0,0
10,101098,0.191999,0,0,0
10,101098,0.193999,0,0,0
10,101098,0.195999,0,0,0
10,101098,0.197999,0,0,0
10,101098,0.199999,0,0,0
10,101098,0.201999,0,0,0
10,101098,0.203999,0,0,0
10,101098,0.205999,0,0,0
10,101098,0.207999,0,0,0
10,101098,0.209999,0,0,0
10,101098,0.211999,0,0,0
10,101098,0.213999,0,0,0
10,101098,0.215999,0,0,0
10,101098,0.217999,0,0,0
10,101098,0.219999,0,0,0
10,101098,0.221999,0,0,0
10,101098,0.223999,0,0,0
10,101098,0.225999,0,0,0
10,101098,0.227999,0,0,0
10,101098,0.229999,0,0,0
10,101098,0.231999,0,0,0
10,101098,0.233999,0,0,0
10,101098,0.235999,0,0,0
10,101098,0.237999,0,0,0
10,101098,0.239999,0,0,0
10,101098,0.241999,0,0,0
10,101098,0.243999,0,0,0
10,101098,0.245999,0,0,0
10,101098,0.247999,0,0,0
10,101098,0.249999,0,0,0
10,101098,0.251999,0,0,0
10,101098,0.253999,0,0,0
10,101098,0.255999,0,0,0
10,101098,0.257999,0,0,0
10,101098,0.259999,0,0,0
10,101098,0.261999,0,0,0
10,101098,0.263999,0,0,0
10,101098,0.265999,0,0,0
10,101098,0.267999,0,0,0
10,101098,0.269999,0,0,0
10,101098,0.271999,0,0,0
10,101098,0.273999,0,0,0
10,101098,0.275999,0,0,0
10,101098,0.277999,0,0,0
10,101098,0.279999,0,0,0
10,101098,0.281999,0,0,0
10,101098,0.283999,0,0,0
10,101098,0.285999,0,0,0
10,101098,0.287999,0,0,0
10,101098,0.289999,0,0,0
10,101098,0.291999,0,0,0
10,101098,0.293999,0,0,0
10,101098,0.295999,0,0,0
10,101098,0.297999,0,0,0
10,101098,0.299999,0,0,0
10,101098,0.301999,0,0,0
10,101098,0.303999,0,0,0
10,101098,0.305999,0,0,0
10,101098,0.307999,0,0,0
10,101098,0.309999,0,0,0
10,101098,0.311999,0,0,0
10,101098,0.313999,0,0,0
10,101098,0.315999,0,0,0
10,101098,0.317999,0,0,0
10,101098,0.319999,0,0,0
10,101098,0.321999,0,0,0
10,101098,0.323999,0,0,0
10,101098,0.325999,0,0,0
10,101098,0.327999,0,0,0
10,101098,0.329999,0,0,0
10,101098,0.331999,0,0,0
10,101098,0.333999,0,0,0
10,101098,0.335999,0,0,0
10,101098,0.337999,0,0,0
10,101098,0.339999,0,0,0
10,101098,0.341999,0,0,0
10,101098,0.343999,0,0,0
10,101098,0.345999,0,0,0
10,101098,0.347999,0,0,0
10,101098,0.349999,0,0,0
10,101098,0.351999,0,0,0
10,101098,0.353999,0,0,0
10,101098,0.355999,0,0,0
10,101098,0.357999,0,0,0
10,101098,0.359999,0,0,0
10,101098,0.361999,0,0,0
10,101098,0.363999,0,0,0
10,101098,0.365999,0,0,0
10,101098,0.367999,0,0,0
10,101098,0.369999,0,0,0
10,101098,0.371999,0,0,0
10,101098,0.373999,0,0,0
10,101098,0.375999,0,0,0
10,101098,0.377999,0,0,0
10,101098,0.379999,0,0,0
10,101098,0.381999,0,0,0
10,101098,0.383999,0,0,0
10,101098,0.385999,0,0,0
10,101098,0.387999,0,0,0
10,101098,0.389999,0,0,0
10,101098,0.391999,0,0,0
10,101098,0.393999,0,0,0
10,101098,0.395999,0,0,0
10,101098,0.397999,0,0,0
10,101098,0.399999,0,0,0
10,101098,0.401999,0,0,0
10,101098,0.403999,0,0,0
10,101098,0.405999,0,0,0
10,101098,0.407999,0,0,0
10,101098,0.409999,0,0,0
10,101098,0.411999,0,0,0
10,101098,0.413999,0,0,0
10,101098,0.415999,0,0,0
10,101098,0.417999,0,0,0
10,101098,0.419999,0,0,0
10,101098,0.421999,0,0,0
10,101098,0.423999,0,0,0
10,101098,0.425999,0,0,0
10,101098,0.427999,0,0,0
10,101098,0.429999,0,0,0
10,101098,0.431999,0,0,0
10,101098,0.433999,0,0,0
10,101098,0.435999,0,0,0
10,101098,0.437999,0,0,0
10,101098,0.439999,0,0,0
10,101098,0.441999,0,0,0
10,101098,0.443999,0,0,0
10,101098,0.445999,0,0,0
10,101098,0.447999,0,0,0
10,101098,0.449999,0,0,0
10,101098,0.451999,0,0,0
10,101098,0.453999,0,0,0
10,101098,0.455999,0,0,0
10,101098,0.457999,0,0,0
10,101098,0.459999,0,0,0
10,101098,0.461999,0,0,0
10,101098,0.463999,0,0,0
10,101098,0.465999,0,0,0
10,101098,0.467999,0,0,0
10,101098,0.469999,0,0,0
10,101098,0.471999,0,0,0
10,101098,0.473999,0,0,0
10,101098,0.475999,0,0,0
10,101098,0.477999,0,0,0
10,101098,0.479999,0,0,0
10,101098,0.481999,0,0,0
10,101098,0.483999,0,0,0
10,101098,0.485999,0,0,0
10,101098,0.487999,0,0,0
10,101098,0.489999,0,0,0
10,101098,0.491999,0,0,0
10,101098,0.493999,0,0,0
10,101098,0.495999,0,0,0
10,101098,0.497999,0,0,0
10,101098,0.499999,0,0,0
10,101098,0.501999,0,0,0
10,101098,0.503999,0,0,0
10,101098,0.505999,0,0,0
10,101098,0.507999,0,0,0
10,101098,0.509999,0,0,0
10,101098,0.511999,0,0,0
10,101098,0.513999,0,0,0
10,101098,0.515999,0,0,0
10,101098,0.517999,0,0,0
10,101098,0.519999,0,0,0
10,101098,0.521999,0,0,0
10,101098,0.523999,0,0,0
10,101098,0.525999,0,0,0
10,101098,0.527999,0,0,0
10,101098,0.529999,0,0,0
10,101098,0.531999,0,0,0
10,101098,0.533999,0,0,0
10,101098,0.535999,0,0,0
10,101098,0.537999,0,0,0
10,101098,0.539999,0,0,0
10,101098,0.541999,0,0,0
10,101098,0.543999,0,0,0
10,101098,0.545999,0,0,0
10,101098,0.547999,0,0,0
10,101098,0.549999,0,0,0
10,101098,0.551999,0,0,0
10,101098,0.553999,0,0,0
10,101098,0.555999,0,0,0
10,101098,0.557999,0,0,0
10,101098,0.559999,0,0,0
10,101098,0.561999,0,0,0
10,101098,0.563999,0,0,0
10,101098,0.565999,0,0,0
10,101098,0.567999,0,0,0
10,101098,0.569999,0,0,0
10,101098,0.571999,0,0,0
10,101098,0.573999,0,0,0
10,101098,0.575999,0,0,0
10,101098,0.577999,0,0,0
10,101098,0.579999,0,0,0
10,101098,0.581999,0,0,0
10,101098,0.583999,0,0,0
10,101098,0.585999,0,0,0
10,101098,0.587999,0,0,0
10,101098,0.589999,0,0,0
10,101098,0.591999,0,0,0
10,101098,0.593999,0,0,0
10,101098,0.595999,0,0,0
10,101098,0.597999,0,0,0
10,101098,0.599999,0,0,0
10,101098,0.601999,0,0,0
10,101098,0.603999,0,0,0
10,101098,0.605999,0,0,0
10,101098,0.607999,0,0,0
10,101098,0.609999,0,0,0
10,101098,0.611999,0,0,0
10,101098,0.613999,0,0,0
10,101098,0.615999,0,0,0
10,101098,0.617999,0,0,0
10,101098,0.619999,0,0,0
10,101098,0.621999,0,0,0
10,101098,0.623999,0,0,0
10,101098,0.625999,0,0,0
10,101098,0.627999,0,0,0
10,101098,0.629999,0,0,0
10,101098,0.631999,0,0,0
10,101098,0.633999,0,0,0
10,101098,0.635999,0,0,0
10,101098,0.637999,0,0,0
10,101098,0.639999,0,0,0
10,101098,0.641999,0,0,0
10,101098,0.643999,0,0,0
10,101098,0.645999,0,0,0
10,101098,0.647999,0,0,0
10,101098,0.649999,0,0,0
10,101098,0.651999,0,0,0
10,101098,0.653999,0,0,0
10,101098,0.655999,0,0,0
10,101098,0.657999,0,0,0
10,101098,0.659999,0,0,0
10,101098,0.661999,0,0,0
10,101098,0.663999,0,0,0
10,101098,0.665999,0,0,0
10,101098,0.667999,0,0,0
10,101098,0.669999,0,0,0
10,101098,0.671999,0,0,0
10,101098,0.673999,0,0,0
10,101098,0.675999,0,0,0
10,101098,0.677999,0,0,0
10,101098,0.679999,0,0,0
10,101098,0.681999,0,0,0
10,101098,0.683999,0,0,0
10,101098,0.685999,0,0,0
10,101098,0.687999,0,0,0
10,101098,0.689999,0,0,0
10,101098,0.691999,0,0,0
10,101098,0.693999,0,0,0
10,101098,0.695999,0,0,0
10,101098,0.697999,0,0,0
10,101098,0.699999,0,0,0
10,101098,0.701999,0,0,0
10,101098,0.703999,0,0,0
10,101098,0.705999,0,0,0
10,101098,0.707999,0,0,0
10,101098,0.709999,0,0,0
10,101098,0.711999,0,0,0
10,101098,0.713999,0,0,0
10,101098,0.715999,0,0,0
10,101098,0.717999,0,0,0
10,101098,0.719999,0,0,0
10,101098,0.721999,0,0,0
10,101098,0.723999,0,0,0
10,101098,0.725999,0,0,0
10,101098,0.727999,0,0,0
10,101098,0.729999,0,0,0
10,101098,0.731999,0,0,0
10,101098,0.733999,0,0,0
10,101098,0.735999,0,0,0
10,101098,0.737999,0,0,0
10,101098,0.739999,0,0,0
10,101098,0.741999,0,0,0
10,101098,0.743999,0,0,0
10,101098,0.745999,0,0,0
10,101098,0.747999,0,0,0
10,101098,0.749999,0,0,0
10,101098,0.751999,0,0,0
10,101098,0.753999,0,0,0
10,101098,0.755999,0,0,0
10,101098,0.757999,0,0,0
10,101098,0.759999,0,0,0
10,101098,0.761999,0,0,0
10,101098,0.763999,0,0,0
10,101098,0.765999,0,0,0
10,101098,0.767999,0,0,0
10,101098,0.769999,0,0,0
10,101098,0.771999,0,0,0
10,101098,0.773999,0,0,0
10,101098,0.775999,0,0,0
10,101098,0.777999,0,0,0
10,101098,0.779999,0,0,0
10,101098,0.781999,0,0,0
10,101098,0.783999,0,0,0
10,101098,0.785999,0,0,0
10,101098,0.787999,0,0,0
10,101098,0.789999,0,0,0
10,101098,0.791999,0,0,0
10,101098,0.793999,0,0,0
10,101098,0.795999,0,0,0
10,101098,0.797999,0,0,0
10,101098,0.799999,0,0,0
10,101098,0.801999,0,0,0
10,101098,0.803999,0,0,0
10,101098,0.805999,0,0,0
10,101098,0.807999,0,0,0
10,101098,0.809999,0,0,0
10,101098,0.811999,0,0,0
10,101098,0.813999,0,0,0
10,101098,0.815999,0,0,0
10,101098,0.817999,0,0,0
10,101098,0.819999,0,0,0
10,101098,0.821999,0,0,0
10,101098,0.823999,0,0,0
10,101098,0.825999,0,0,0
10,101098,0.827999,0,0,0
10,101098,0.829999,0,0,0
10,101098,0.831999,0,0,0
